city,kind,uuid,margin,year,green_view_index,building_view_index,type_highway
San Francisco,atypical,86de82b9-fe3c-46e9-bf2b-e506a867226a,-0.32433444261550903,2015,0.24835427602132162,0.06838607788085938,walk
San Francisco,atypical,7f8db84e-9671-43c0-b9f9-21a5d0965077,-0.31083178520202637,2016,0.3088064236111111,0.5937601273148149,drive
San Francisco,atypical,c7bab846-fcd1-4d48-927a-9ab35e37b176,-0.2892904281616211,2015,0.25142383575439453,0.05602900187174479,walk
San Francisco,atypical,ebf54a5b-19d3-48d4-bc59-94e9da154d47,-0.2813388705253601,2017,0.006674854538636474,0.33122455938210676,drive
San Francisco,atypical,5799d3c8-066a-4462-a948-115923c806a9,-0.28127121925354004,2019,0.0007307264539930555,0.0002714557412229938,drive
San Francisco,atypical,0cacc777-ccd7-4c29-aa97-02f4cbab0ba3,-0.2641891837120056,2016,0.157881462191358,0.6981862461419753,drive
San Jose,characteristic,6188a46f-cb98-4a3e-8a61-8d06c51f13ca,0.48584815859794617,2018,0.0,0.356660933985977,drive
San Jose,characteristic,896a282d-6a10-4f0f-a851-8ff998226a2a,0.48291826248168945,2017,0.16375931169081062,0.19187168421341982,walk
San Jose,characteristic,683cc87c-0c71-4274-908d-4fa6e43c7e34,0.4822787642478943,2022,0.02689429885158112,0.22669265920969106,drive
San Jose,characteristic,2039012b-9abe-44b9-93c7-0fd1b5bc97a3,0.48019343614578247,2019,0.003947820339180756,0.29403744337806925,drive
San Jose,characteristic,aaac5b1d-ce1d-4900-a9a0-601e45304b52,0.4779960811138153,2018,0.17910183376248628,0.11546054573880629,drive
San Jose,characteristic,63991658-7e06-4929-a1b0-2ab2dbd76d2d,0.47768139839172363,2017,0.0,0.1193723351499308,drive
San Jose,atypical,fd7a33a2-ae9d-4d53-beac-beb7185cc353,-0.42063823342323303,2018,0.035681176265621166,0.0,drive
San Jose,atypical,bbcf72c5-9524-4a6f-9c71-51a20cfcb0f9,-0.3453819751739502,2015,0.011796904950235599,0.24015023948056738,drive
San Jose,atypical,aa1818d2-3475-4cc8-8531-379018522b9a,-0.3434298038482666,2015,0.0,0.6582844410714459,drive
San Jose,atypical,486cc88d-0e75-436a-b139-4fb3e28fa7bc,-0.33283060789108276,2015,0.2298441603031594,0.12179403218525277,drive
San Jose,atypical,81c63b33-7f69-4bda-a609-fd30948b11bc,-0.32813090085983276,2015,0.38529662531972825,0.07341186001215155,drive
San Jose,atypical,0d99a8aa-50b6-4415-9197-5bdd1841a27e,-0.31737861037254333,2017,0.0,0.0015217536983715418,drive
Sao Paulo,characteristic,59eea3fd-4202-4d48-95d9-7c89abae1348,0.49858593940734863,2020,0.3232553270128038,0.39560572306315106,drive
Sao Paulo,characteristic,c16c2009-0c17-459a-b21d-97491aa67dda,0.49770599603652954,2021,0.2701428731282552,0.41131337483723956,drive
Sao Paulo,characteristic,1381f1a9-b3f2-4f0a-892c-6e6109387121,0.49443504214286804,2021,0.38682852851019967,0.12078475952148438,drive
Sao Paulo,characteristic,83d7a451-e1bb-4c0d-873b-3ed579105420,0.494023859500885,2021,0.18576600816514757,0.3238088819715712,drive
Sao Paulo,characteristic,ac0c1ab9-36ec-447f-bd1e-5232943ffa10,0.4936861991882324,2021,0.21985838148328993,0.21590084499782985,drive
Sao Paulo,characteristic,985a2775-d8aa-4d18-82e1-3648fe2b9800,0.49203282594680786,2019,0.2280849880642361,0.30363506740993923,drive
Sao Paulo,atypical,387b99fa-c54c-4544-9271-ad814f919f37,-0.3915168046951294,2019,0.0,0.5138969421386719,walk
Sao Paulo,atypical,9b15f817-79ea-49d3-9931-610424e4f28e,-0.3791379928588867,2019,0.0,0.541091071234809,walk
Sao Paulo,atypical,b564622b-8bfd-472e-8ee3-0a7cb511f744,-0.2603694200515747,2020,0.2952694363064236,0.0015207926432291667,drive
Sao Paulo,atypical,484e917d-92ef-4b4c-ae28-a2c5c722cf0a,-0.2203543782234192,2020,0.2668774922688802,0.00034628974066840275,drive
Sao Paulo,atypical,698aec87-601a-4228-99cf-82f78ae938f4,-0.209142804145813,2021,9.875827365451389e-05,0.4427163865831163,walk
Sao Paulo,atypical,76c781b4-442b-4f59-8846-855567e4cc0f,-0.20544660091400146,2021,0.3224978976779514,0.0,drive
Singapore,characteristic,9beaa0b9-70c2-4c32-bfdf-430cf178af13,0.5223838686943054,2015,0.4515588747003693,0.011765267087066156,drive
Singapore,characteristic,0148e113-6884-4ae1-b1d2-340cdf1e3c0b,0.5120839476585388,2015,0.4704816326105196,0.035624762232332234,drive
Singapore,characteristic,565bc881-a967-4d8d-b42b-8ca045ba9818,0.5082775354385376,2015,0.5313169075230143,0.0029990029088267046,drive
Singapore,characteristic,1b77a673-b617-4127-b990-8639134510b2,0.5064643025398254,2015,0.3757981410653166,0.012958054942787766,drive
Singapore,characteristic,1c2478e4-d318-401f-807e-38fdbe05f975,0.5063467025756836,2015,0.653140897789326,0.0036876755154569485,drive
